"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2019-2020";"84.48";"Derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"74.74";"Derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"76.06";"Derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.29";"Derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"76.4";"Derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"71.37";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2021-2022";"71.18";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2020-2021";"66.35";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.75";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2018-2019";"67.42";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.53";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2016-2017";"70.21";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2015-2016";"68.03";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2022-2023";"74.3";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2021-2022";"71.68";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2020-2021";"67.2";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2019-2020";"77.18";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2018-2019";"67.73";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2017-2018";"71.87";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2016-2017";"72.61";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2015-2016";"70.64";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2022-2023";"59.95";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2021-2022";"64.67";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2020-2021";"56.16";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2019-2020";"68.58";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2018-2019";"60.96";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2017-2018";"60.9";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2016-2017";"60.08";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2015-2016";"55.6";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2022-2023";"81.92";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2021-2022";"79.77";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2020-2021";"78.22";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2019-2020";"79.09";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2018-2019";"73.84";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2017-2018";"70.96";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2016-2017";"71.85";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2015-2016";"72.81";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2022-2023";"69.99";"Total Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"69.31";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"66.4";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"73.4";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"66.07";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"62.96";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"64.05";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"62.22";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"69.99";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"69.31";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"66.4";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"73.4";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"66.07";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"62.96";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"64.05";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"62.22";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"66.62";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"63.6";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"61.36";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"70.88";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"62.7";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"62.83";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"64.26";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"65.8";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"64.6";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"61.66";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"59.43";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"69.36";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"61.31";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"61.13";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"63.2";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"64.67";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"76.92";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"73.16";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
