"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2017-2018";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"64.81";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"73.72";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"77.38";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"76.61";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.5";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"70.19";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"73.13";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2015-2016";"75.71";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2022-2023";"93.83";"Otros Servicios";"Ambos Sexos";"Rendimiento"
