"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2017-2018";"85.92";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2016-2017";"89.5";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.12";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2022-2023";"81.16";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"79.85";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"84.23";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.47";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2018-2019";"83.68";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.1";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.07";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.47";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.91";"Deportes";"Ambos Sexos";"Rendimiento"
"2021-2022";"78.05";"Deportes";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.05";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.43";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"79.25";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"80.84";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"84.02";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"87.01";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"77.99";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"78.31";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"84.48";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.02";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"81.16";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"77.63";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"79.17";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2015-2016";"79.13";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
