"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2015-2016";"78.38";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2022-2023";"83.28";"Deportes";"Ambos Sexos";"Rendimiento"
"2021-2022";"80.14";"Deportes";"Ambos Sexos";"Rendimiento"
"2020-2021";"82.95";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.33";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"80.86";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"79.84";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.51";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"79.12";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"69.15";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"67.51";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"72.61";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"80.9";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"69.4";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.65";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"77.56";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2015-2016";"76.96";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
