"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2022-2023";"79.68";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2021-2022";"74.62";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2020-2021";"75.68";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2019-2020";"70.72";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2018-2019";"76.87";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2022-2023";"75.56";"Total Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"74.06";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"75.47";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.85";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.59";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.38";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"68.4";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"68.06";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"75.56";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"74.06";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"75.47";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.85";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.59";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.38";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"68.4";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"68.06";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.3";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"79.57";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"80.55";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"82.65";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"78.76";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"77.83";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"78.43";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"78.71";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.58";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"80.52";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.77";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"83.81";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"79.99";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"78.94";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"79.9";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"79.19";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"79.33";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"75.96";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"76.11";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"78.86";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"75.14";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"74.9";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"74.92";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.71";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.1";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"78.88";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"83.48";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.87";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"79.12";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"76.39";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"76.56";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"75.66";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"62.91";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2021-2022";"65.75";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2020-2021";"70.85";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.96";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2018-2019";"64.49";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2017-2018";"56.16";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2016-2017";"56.05";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2015-2016";"52.43";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2022-2023";"81.65";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"80.09";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"84.53";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"90.04";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"80.56";"Veterinaria";"Ambos Sexos";"Rendimiento"
